paperId,title,abstract,year,citationCount,influentialCitationCount,doi,url,publicationTypes,venue
c462c93228b55e4d45a4933428756aa2f073f6b6,Automatic recognition of rape seeding emergence stage based on computer vision technology,,2014,8,0,10.1109/AGRO-GEOINFORMATICS.2014.6910634,https://www.semanticscholar.org/paper/c462c93228b55e4d45a4933428756aa2f073f6b6,Conference,2014 The Third International Conference on Agro-Geoinformatics
2dc04fa9bf4e0f929f8e9fc6ee5097606a93ee5b,Solutions for fast development of precision agriculture in Iran,,2014,6,1,,https://www.semanticscholar.org/paper/2dc04fa9bf4e0f929f8e9fc6ee5097606a93ee5b,Review,
21dbbc0257202c6ba5e5f58d87a259d1a63b7602,Measuring Agricultural Knowledge and Adoption,,2014,34,0,10.1111/AGEC.12173,https://www.semanticscholar.org/paper/21dbbc0257202c6ba5e5f58d87a259d1a63b7602,Review,
2cc889ab2b39b61f81848078d3f791b263f7ddbf,Fast orthorectified mosaics of thousands of aerial photographs from small UAVs,,2014,14,1,10.1109/AIPR.2014.7041928,https://www.semanticscholar.org/paper/2cc889ab2b39b61f81848078d3f791b263f7ddbf,JournalArticle,International Conference on Artificial Intelligence and Pattern Recognition
46d4a9b35562618e00460b1fa409be88a01d1aa9,Implementation analysis of GPRS communication for precision agriculture,,2014,6,0,10.1109/IECON.2014.7049083,https://www.semanticscholar.org/paper/46d4a9b35562618e00460b1fa409be88a01d1aa9,"JournalArticle,Conference",Annual Conference of the IEEE Industrial Electronics Society
4fe5bf0b2b7ee1cf0058be7070d574a61f118803,Mechatronics and Intelligent Systems for Off-road Vehicles,,2014,44,2,10.1007/978-1-84996-468-5,https://www.semanticscholar.org/paper/4fe5bf0b2b7ee1cf0058be7070d574a61f118803,Review,
cb834f139b26946e3c416a59ee431c6a128919d9,Programmatically defining the software footprint of sensor networks using the Android platform,,2014,0,0,10.1002/spe.2209,https://www.semanticscholar.org/paper/cb834f139b26946e3c416a59ee431c6a128919d9,JournalArticle,"Software, Practice & Experience"
db5e43f39b32eb377cbbaba301a343d30326539d,A Novel Low-Cost Open-Hardware Platform for Monitoring Soil Water Content and Multiple Soil-Air-Vegetation Parameters,"Monitoring soil water content at high spatio-temporal resolution and coupled to other sensor data is crucial for applications oriented towards water sustainability in agriculture, such as precision irrigation or phenotyping root traits for drought tolerance. The cost of instrumentation, however, limits measurement frequency and number of sensors. The objective of this work was to design a low cost “open hardware” platform for multi-sensor measurements including water content at different depths, air and soil temperatures. The system is based on an open-source ARDUINO microcontroller-board, programmed in a simple integrated development environment (IDE). Low cost high-frequency dielectric probes were used in the platform and lab tested on three non-saline soils (ECe1: 2.5 < 0.1 mS/cm). Empirical calibration curves were subjected to cross-validation (leave-one-out method), and normalized root mean square error (NRMSE) were respectively 0.09 for the overall model, 0.09 for the sandy soil, 0.07 for the clay loam and 0.08 for the sandy loam. The overall model (pooled soil data) fitted the data very well (R2 = 0.89) showing a high stability, being able to generate very similar RMSEs during training and validation (RMSEtraining = 2.63; RMSEvalidation = 2.61). Data recorded on the card were automatically sent to a remote server allowing repeated field-data quality checks. This work provides a framework for the replication and upgrading of a customized low cost platform, consistent with the open source approach whereby sharing information on equipment design and software facilitates the adoption and continuous improvement of existing technologies.",2014,92,4,10.3390/s141019639,https://www.semanticscholar.org/paper/db5e43f39b32eb377cbbaba301a343d30326539d,JournalArticle,Italian National Conference on Sensors
e37635ffc351418144db5ac3c61310d9cdae0c27,RF and battery performance study for WSN in palm oil plantation applications,,2014,4,0,10.1109/ICWISE.2014.7042666,https://www.semanticscholar.org/paper/e37635ffc351418144db5ac3c61310d9cdae0c27,Conference,2014 IEEE Conference on Wireless Sensors (ICWiSE)
d1174608ec55d2027739572061f29823c6cd6048,Identification and quantification of metabolites of the fungicide tebuconazole in human urine.,,2014,36,1,10.1021/tx500291t,https://www.semanticscholar.org/paper/d1174608ec55d2027739572061f29823c6cd6048,JournalArticle,Chemical Research in Toxicology
4c2fc88392fcbaff1d2d38f1347d3cc6ee069b4e,Study of variable spray control system based on machine vision,,2014,2,0,10.1109/ICCI-CC.2014.6921498,https://www.semanticscholar.org/paper/4c2fc88392fcbaff1d2d38f1347d3cc6ee069b4e,"JournalArticle,Conference",IEEE International Conference on Cognitive Informatics and Cognitive Computing
ae75d75aa3b8139d66b0ffd880c4016651bdbf80,Consensus and Contention in the Food-Versus-Fuel Debate,,2014,71,1,10.1146/ANNUREV-ENVIRON-031813-132233,https://www.semanticscholar.org/paper/ae75d75aa3b8139d66b0ffd880c4016651bdbf80,Review,
b0f70d18a3611b6c61bd6f1e3771e01835a7d3dc,Simulation of Rovers for Precision Agriculture,,2014,7,0,10.1109/SBR.LARS.ROBOCONTROL.2014.30,https://www.semanticscholar.org/paper/b0f70d18a3611b6c61bd6f1e3771e01835a7d3dc,Conference,2014 Joint Conference on Robotics: SBR-LARS Robotics Symposium and Robocontrol
9cb29ffcbd69cca7a5e1f9b9b2d79900e355ca21,Data Analysis Workflow for Experiments in Sugarcane Precision Agriculture,,2014,8,0,10.1109/eScience.2014.10,https://www.semanticscholar.org/paper/9cb29ffcbd69cca7a5e1f9b9b2d79900e355ca21,"JournalArticle,Conference",IEEE International Conference on e-Science
acbb371d781a523c1b4019c9ad0218019ad5c023,A Cluster-Based Approach to Support the Delineation of Management Zones in Precision Agriculture,,2014,8,0,10.1109/eScience.2014.42,https://www.semanticscholar.org/paper/acbb371d781a523c1b4019c9ad0218019ad5c023,"JournalArticle,Conference",IEEE International Conference on e-Science
4c1ad8610e966b8ef9167dce35d3e21ffc045734,Insights and recommendations of use of UAV platforms in precision agriculture in Brazil,,2014,13,0,10.1117/12.2067450,https://www.semanticscholar.org/paper/4c1ad8610e966b8ef9167dce35d3e21ffc045734,Review,Remote Sensing
b22697902076b38ce9440e01d05753e30d2a9cbb,Estimating Biomass of Barley Using Crop Surface Models (CSMs) Derived from UAV-Based RGB Imaging,"Crop monitoring is important in precision agriculture. Estimating above-ground biomass helps to monitor crop vitality and to predict yield. In this study, we estimated fresh and dry biomass on a summer barley test site with 18 cultivars and two nitrogen (N)-treatments using the plant height (PH) from crop surface models (CSMs). The super-high resolution, multi-temporal (1 cm/pixel) CSMs were derived from red, green, blue (RGB) images captured from a small unmanned aerial vehicle (UAV). Comparison with PH reference measurements yielded an R2 of 0.92. The test site with different cultivars and treatments was monitored during “Biologische Bundesanstalt, Bundessortenamt und CHemische Industrie” (BBCH) Stages 24–89. A high correlation was found between PH from CSMs and fresh biomass (R2 = 0.81) and dry biomass (R2 = 0.82). Five models for above-ground fresh and dry biomass estimation were tested by cross-validation. Modelling biomass between different N-treatments for fresh biomass produced the best results (R2 = 0.71). The main limitation was the influence of lodging cultivars in the later growth stages, producing irregular plant heights. The method has potential for future application by non-professionals, i.e., farmers.",2014,600,35,10.3390/rs61110395,https://www.semanticscholar.org/paper/b22697902076b38ce9440e01d05753e30d2a9cbb,JournalArticle,Remote Sensing
d97da99092451837ceddbdd4a8905d7dc7a1b2f7,Estimation of Nitrogen Vertical Distribution by Bi-Directional Canopy Reflectance in Winter Wheat,"Timely measurement of vertical foliage nitrogen distribution is critical for increasing crop yield and reducing environmental impact. In this study, a novel method with partial least square regression (PLSR) and vegetation indices was developed to determine optimal models for extracting vertical foliage nitrogen distribution of winter wheat by using bi-directional reflectance distribution function (BRDF) data. The BRDF data were collected from ground-based hyperspectral reflectance measurements recorded at the Xiaotangshan Precision Agriculture Experimental Base in 2003, 2004 and 2007. The view zenith angles (1) at nadir, 40° and 50°; (2) at nadir, 30° and 40°; and (3) at nadir, 20° and 30° were selected as optical view angles to estimate foliage nitrogen density (FND) at an upper, middle and bottom layer, respectively. For each layer, three optimal PLSR analysis models with FND as a dependent variable and two vegetation indices (nitrogen reflectance index (NRI), normalized pigment chlorophyll index (NPCI) or a combination of NRI and NPCI) at corresponding angles as explanatory variables were established. The experimental results from an independent model verification demonstrated that the PLSR analysis models with the combination of NRI and NPCI as the explanatory variables were the most accurate in estimating FND for each layer. The coefficients of determination (R2) of this model between upper layer-, middle layer- and bottom layer-derived and laboratory-measured foliage nitrogen density were 0.7335, 0.7336, 0.6746, respectively.",2014,40,3,10.3390/s141120347,https://www.semanticscholar.org/paper/d97da99092451837ceddbdd4a8905d7dc7a1b2f7,JournalArticle,Italian National Conference on Sensors
c3e39b65854aa6c442b0fdee4d6f3b746ef7b464,The use of soil electrical resistivity to monitor plant and soil water relationships in vineyards.,"Abstract. Soil water availability deeply affects plant physiology. In viticulture it is considered a major contributor to the ""terroir"" effect. The assessment of soil water in field conditions is a difficult task, especially over large surfaces. New techniques are therefore required in order to better explore variations of soil water content in space and time with low disturbance and with great precision. Electrical resistivity tomography (ERT) meets these requirements for applications in plant sciences, agriculture and ecology. In this paper, possible techniques to develop models that allow the use of ERT to spatialise soil water available to plants are reviewed. An application of soil water monitoring using ERT in a grapevine plot in Burgundy (north-east France) during the vintage 2013 is presented. We observed the lateral heterogeneity of ERT-derived fraction of transpirable soil water (FTSW) variations, and differences in water uptake depend on grapevine water status (leaf water potentials measured both at predawn and at solar noon and contemporary to ERT monitoring). Active zones in soils for water movements were identified. The use of ERT in ecophysiological studies, with parallel monitoring of plant water status, is still rare. These methods are promising because they have the potential to reveal a hidden part of a major function of plant development: the capacity to extract water from the soil.",2014,77,3,10.5194/SOIL-1-273-2015,https://www.semanticscholar.org/paper/c3e39b65854aa6c442b0fdee4d6f3b746ef7b464,Review,
